trial_pos,bin,value
71,4,1445.4644165039062
71,5,1756.7950439453125
71,6,1690.0814819335938
71,7,1934.6978759765625
71,8,1267.5556640625
71,9,1156.365234375
71,10,933.9873046875
71,11,533.70703125
71,12,355.8046875
71,13,222.3779296875
71,14,44.4755859375
71,15,22.23779296875
72,0,0.0
72,1,44.475826263427734
72,2,355.8066005706787
72,3,733.8511505126953
72,4,1267.561050415039
72,5,1623.3676452636719
72,6,1489.940185546875
72,7,1200.847412109375
72,8,1312.0347900390625
72,9,956.2265625
72,10,555.9453125
72,11,466.9940185546875
72,12,289.091796875
72,13,177.902587890625
72,14,44.4755859375
72,15,22.2379150390625
73,0,0.0
73,1,44.475826263427734
73,2,355.8066005706787
73,3,733.8511505126953
73,4,1267.561050415039
73,5,1623.3676452636719
73,6,1489.940185546875
73,7,1200.847412109375
73,8,1312.0347900390625
73,9,956.2265625
73,10,555.9453125
73,11,466.9940185546875
73,12,289.091796875
73,13,177.902587890625
73,14,44.4755859375
73,15,22.2379150390625
74,0,0.0
74,1,22.237913131713867
74,2,311.33077812194824
74,3,1111.8956909179688
74,4,1489.9401550292969
74,5,1734.5572509765625
74,6,1934.698486328125
74,7,1578.8900146484375
74,8,1223.0810546875
74,9,1000.70068359375
74,10,622.658203125
74,11,533.70703125
74,12,266.853515625
74,13,133.4267578125
74,14,22.23779296875
74,15,0.0
75,0,0.0
75,1,0.0
75,2,355.80660247802734
75,3,711.6132431030273
75,4,1245.3232116699219
75,5,1890.2225646972656
75,6,1712.3193359375
75,7,1734.5570068359375
75,8,1378.7469482421875
75,9,1089.65185546875
75,10,622.658203125
75,11,422.51806640625
75,12,444.755859375
75,13,222.3779296875
75,14,0.0
75,15,22.23779296875
76,0,0.0
76,1,22.237913131713867
76,2,333.5686912536621
76,3,689.3753051757812
76,4,1289.7989196777344
76,5,1378.7506408691406
76,6,1601.1297607421875
76,7,1601.1298217773438
76,8,978.4677734375
